team_key,max_opr,max_auto_opr,max_tele_opr,max_rp_opr,opr_1,auto_opr_1,tele_opr_1,rp_opr_1,opr_2,auto_opr_2,tele_opr_2,rp_opr_2,opr_3,auto_opr_3,tele_opr_3,rp_opr_3,opr_4,auto_opr_4,tele_opr_4,rp_opr_4
frc6094,6.855698180436399,4.504233890426941,5.0435003431268175,-0.2992806740773432,6.855698180436399,2.7619541722989154,5.0435003431268175,-0.2992806740773432,5.276336043054412,4.504233890426941,0.5828185691204661,-0.7282695642963228,,,,,,,,
frc6162,10.728069880587865,3.995459456497618,5.0138573684379235,0.6818467426088902,10.728069880587865,3.995459456497618,5.0138573684379235,0.6818467426088902,,,,,,,,,,,,
frc4253,23.38197562353839,5.553026346897247,16.22085836548646,0.6429519529970235,23.38197562353839,2.4935356095289554,16.22085836548646,0.6429519529970235,12.454371308875613,5.553026346897247,9.393039888039418,0.5574352678223087,,,,,,,,
frc1671,27.917729111767645,5.121115484192788,21.60689605868722,0.9709448786832708,27.917729111767645,5.121115484192788,21.60689605868722,0.9709448786832708,15.615178291238335,2.1019559288164285,13.48563105160216,0.08289874318009054,,,,,,,,
frc5171,10.18977872542382,2.4772318206895143,5.3896577290578245,0.06797768097264587,10.18977872542382,2.4772318206895143,5.3896577290578245,0.06797768097264587,,,,,,,,,,,,
frc3042,12.311751712473372,5.486261082570091,4.247111226750681,-0.13431261719872278,12.311751712473372,5.486261082570091,4.247111226750681,-0.13431261719872278,,,,,,,,,,,,
frc95,23.73560914081381,9.621639633388892,12.87883855749673,1.0453616326922637,23.73560914081381,9.621639633388892,12.092309404571907,0.7457121767240865,20.951881454583983,5.988800019244074,12.87883855749673,1.0453616326922637,,,,,,,,
frc1523,22.321680095693218,5.502353562961257,16.089434464509672,1.0444095212114444,22.321680095693218,5.502353562961257,16.089434464509672,1.0444095212114444,10.839990895029242,3.372413463392896,9.33161352969128,0.4140518594739747,,,,,,,,
frc1153,39.15435393680312,16.29716151245926,17.683231758975797,5.8333333333333295,22.193109899696523,3.7749498849857144,13.901068826138374,1.1776781323064698,39.15435393680312,16.29716151245926,17.683231758975797,1.7995478886031928,-1634.1666666666665,-1359.6666666666665,-235.33333333333323,5.8333333333333295,,,,
frc7191,10.173538621875426,4.7406510074964725,1.7844185899477012,0.11865590591809541,4.46728113713278,2.6353832188995847,1.2040430530944721,0.026103660639638072,10.173538621875426,4.7406510074964725,1.7844185899477012,0.11865590591809541,,,,,,,,
frc5929,8.297748881836613,4.86677284517369,4.178291635428673,-0.2600923230501837,8.297748881836613,4.86677284517369,4.178291635428673,-0.2600923230501837,,,,,,,,,,,,
frc3360,23.358866867982552,10.77687940427791,12.401431543580781,0.9670875466844411,23.358866867982552,10.77687940427791,12.401431543580781,0.9670875466844411,16.323578530871636,4.934578865648884,7.174408691904171,0.8926468459568777,,,,,,,,
frc5870,10.531679256735385,2.01024287112765,8.53591260887597,0.6075570085237316,10.531679256735385,2.01024287112765,8.53591260887597,0.6075570085237316,,,,,,,,,,,,
frc3464,21.423976719068964,7.260379897765129,14.779642197131576,0.7561462441736877,17.94747235276698,2.9409655661399774,12.807231186290505,0.7561462441736877,21.423976719068964,7.260379897765129,14.779642197131576,0.7377541811587971,,,,,,,,
frc118,43.01522164268759,18.371447746597607,25.49496040200551,2.491800966713253,37.09434580809472,18.371447746597607,16.101636337172334,1.7204352499953381,27.9030473877102,9.862333794869059,18.200027850691654,1.176668170077259,43.01522164268759,17.70376826375461,25.49496040200551,2.491800966713253,25.061660182746802,6.836182621177184,18.622504499182885,1.314902713952236
frc2022,10.850119631673916,2.6556166694914065,7.014496573118284,-0.016190165861208125,10.850119631673916,2.6556166694914065,7.014496573118284,-0.016190165861208125,,,,,,,,,,,,
frc1732,41.51965939186714,11.352157642636701,25.33403304515893,1.9060619220659483,29.055870785171635,11.352157642636701,16.147362101179574,1.9060619220659483,41.51965939186714,10.129045781908719,24.25276036052597,1.387088675037869,32.029102249482484,5.3900730075508045,25.33403304515893,1.2464357866401343,,,,
frc4935,11.01630962535148,3.7267571417361913,6.562559097361368,0.5878192541379667,11.01630962535148,3.7267571417361913,6.562559097361368,0.35271048245553094,8.251955715000715,1.0542481431669934,4.146493349358519,0.5878192541379667,,,,,,,,
frc9077,4.899067580625952,1.806549792514339,4.592721701556819,-0.39403403240036117,4.899067580625952,1.806549792514339,4.592721701556819,-0.39403403240036117,,,,,,,,,,,,
frc1940,6.408995474154144,2.006185047990436,4.157056870547647,0.14517922109234607,6.408995474154144,2.006185047990436,4.157056870547647,0.14517922109234607,,,,,,,,,,,,
frc1714,36.81628388745128,13.851101666606164,23.022127719067385,1.6810606341352488,33.49223731437531,13.851101666606164,16.72302361963689,1.6810606341352488,36.81628388745128,9.003521846146114,23.022127719067385,1.4381174712930382,,,,,,,,
frc9103,7.166098830642219,1.1661239897307054,1.8470288366734442,0.4412755492584799,7.166098830642219,1.1661239897307054,1.8470288366734442,0.4412755492584799,,,,,,,,,,,,
frc5438,21.100094333419275,11.072418953303407,9.061076910664598,0.29273406856495776,3.2982286946877486,1.3621916719133078,2.3569711056766707,-0.18356493344206737,21.100094333419275,11.072418953303407,9.061076910664598,0.29273406856495776,,,,,,,,
frc744,8.866162163413378,-0.1650422617332069,8.605911353560924,0.6212483578683623,8.866162163413378,-0.6289955763237403,8.605911353560924,0.6212483578683623,4.332720080614547,-0.1650422617332069,3.99647273970544,-0.19209456251383902,,,,,,,,
frc2656,17.003431942281313,9.533972211043043,5.813527760144065,0.16494832661283435,17.003431942281313,9.533972211043043,5.813527760144065,0.16494832661283435,,,,,,,,,,,,
frc6302,6.115065611159098,1.2161591761490258,3.8622829141865918,-0.11109935213931621,6.115065611159098,1.2161591761490258,3.8622829141865918,-0.11109935213931621,,,,,,,,,,,,
frc6657,22.802314465504818,12.666239127053057,10.655970060277419,0.6792026297951177,22.802314465504818,12.666239127053057,10.655970060277419,0.6792026297951177,,,,,,,,,,,,
frc5239,8.765153330509545,4.531929325726882,2.168342667994108,0.060944469457974576,8.765153330509545,4.531929325726882,2.168342667994108,0.060944469457974576,,,,,,,,,,,,
frc193,16.03597075917325,6.0860490676678625,10.046548934104935,0.5814317679483336,12.850385726631503,4.211917919898439,6.458242582388673,0.4815384288306735,16.03597075917325,6.0860490676678625,10.046548934104935,0.5814317679483336,,,,,,,,
frc1561,14.090800381693413,8.651856518736079,6.220195214999419,0.2242727727243221,14.090800381693413,8.651856518736079,6.220195214999419,0.2242727727243221,,,,,,,,,,,,
frc4911,17.179363978868828,7.304225854954005,6.496027609309531,0.5135452968765472,4.966366230550997,3.010262038646485,1.4295083102649664,0.3247396175267505,17.179363978868828,7.304225854954005,6.496027609309531,0.5135452968765472,,,,,,,,
frc5857,3.046054252295188,1.9514016802161178,2.430476991007912,-0.146919326112424,3.046054252295188,1.9514016802161178,2.430476991007912,-0.146919326112424,,,,,,,,,,,,
frc8085,26.93155845237335,9.359525075140358,17.2158540853157,1.4568447809175036,21.920488419731907,3.838406496952428,17.2158540853157,0.9610380529725984,25.538568324793914,7.8884478561449045,16.224547406956685,1.1898067735442974,26.93155845237335,9.359525075140358,15.20624420498383,1.4568447809175036,,,,
frc9443,28.201541492170197,10.755219565857956,15.025732548075492,6.333333333333328,28.201541492170197,10.755219565857956,15.025732548075492,1.340649030765698,16.184553271146527,7.244560621541631,9.038492177835703,0.5753349477608944,-1754.666666666666,-1476.6666666666663,-243.33333333333323,6.333333333333328,,,,
frc6152,15.096054872699867,3.9434158904003995,10.08644440743995,0.013640384298790992,15.096054872699867,3.9434158904003995,10.08644440743995,0.013640384298790992,,,,,,,,,,,,
